Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","46792.043","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 No","22943.218","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 No","23848.825","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","9130.38","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","37267.072","X","Figure from international organizations",""
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","47131.372","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 No","23102.938","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 No","24028.434","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","9025.938","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","37415.111","X","Figure from international organizations",""
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","47363.807","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","23212.737","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","24151.07","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","8915.682","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","37543.537","X","Figure from international organizations",""
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","47486.935","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2021","2021","1000 No","23271.722","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2021","2021","1000 No","24215.213","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","8799.411","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","37650.163","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","8548.406","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1990","1990","1000 No","4222.753","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1990","1990","1000 No","4325.653","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","1447.888","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","7119.496","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","8594.171","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1991","1991","1000 No","4245.559","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1991","1991","1000 No","4348.612","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","1448.639","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","7176.498","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","8640.272","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1992","1992","1000 No","4268.551","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1992","1992","1000 No","4371.721","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","1445.366","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","7241.372","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","8683.405","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1993","1993","1000 No","4290.189","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1993","1993","1000 No","4393.216","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","1441.783","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","7304.993","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","8723.46","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1994","1994","1000 No","4310.129","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1994","1994","1000 No","4413.332","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","1436.696","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","7361.538","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","8758.496","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1995","1995","1000 No","4327.369","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1995","1995","1000 No","4431.126","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 No","1429.406","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 No","7407.014","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 No","8785.494","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1996","1996","1000 No","4340.719","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1996","1996","1000 No","4444.775","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 No","1425.086","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 No","7434.105","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 No","8807.869","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1997","1997","1000 No","4351.962","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1997","1997","1000 No","4455.907","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 No","1424.155","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 No","7444.698","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 No","8828.633","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1998","1998","1000 No","4362.608","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1998","1998","1000 No","4466.025","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 No","1421.989","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 No","7448.859","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 No","8848.876","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","1999","1999","1000 No","4373.521","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","1999","1999","1000 No","4475.355","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 No","1419.868","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 No","7453.232","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","8871.043","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2000","2000","1000 No","4386.051","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2000","2000","1000 No","4484.993","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","1418.749","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","7462.891","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","8896.748","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2001","2001","1000 No","4400.933","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2001","2001","1000 No","4495.815","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","1417.317","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","7480.476","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","8926.012","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2002","2002","1000 No","4418.086","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2002","2002","1000 No","4507.926","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","1415.408","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","7505.286","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","8961.506","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2003","2003","1000 No","4438.324","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2003","2003","1000 No","4523.182","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","1414.725","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","7536.697","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","9004.263","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2004","2004","1000 No","4462.202","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2004","2004","1000 No","4542.06","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","1415.35","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","7575.289","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","9051.738","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2005","2005","1000 No","4488.565","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2005","2005","1000 No","4563.173","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","1417.334","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","7621.289","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","9104.719","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2006","2006","1000 No","4517.923","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2006","2006","1000 No","4586.796","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2006","2006","1000 No","1416.324","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2006","2006","1000 No","7679.94","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","9164.272","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2007","2007","1000 No","4551.255","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2007","2007","1000 No","4613.017","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2007","2007","1000 No","1412.213","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2007","2007","1000 No","7751.03","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","9229.271","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2008","2008","1000 No","4587.725","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2008","2008","1000 No","4641.545","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2008","2008","1000 No","1409.01","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2008","2008","1000 No","7827.88","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","9301.413","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2009","2009","1000 No","4627.855","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2009","2009","1000 No","4673.557","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2009","2009","1000 No","1406.182","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2009","2009","1000 No","7907.296","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","9381.729","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2010","2010","1000 No","4672.279","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2010","2010","1000 No","4709.45","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2010","2010","1000 No","1403.234","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2010","2010","1000 No","7986.934","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","9467.388","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2011","2011","1000 No","4719.572","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2011","2011","1000 No","4747.815","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2011","2011","1000 No","1391.807","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2011","2011","1000 No","8074.085","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","9555.987","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2012","2012","1000 No","4768.734","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2012","2012","1000 No","4787.252","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2012","2012","1000 No","1371.997","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2012","2012","1000 No","8168.91","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","9648.932","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2013","2013","1000 No","4820.433","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2013","2013","1000 No","4828.499","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2013","2013","1000 No","1352.261","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2013","2013","1000 No","8262.986","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","9747.508","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2014","2014","1000 No","4874.993","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2014","2014","1000 No","4872.515","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2014","2014","1000 No","1332.551","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2014","2014","1000 No","8356.825","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","9849.349","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2015","2015","1000 No","4931.371","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2015","2015","1000 No","4917.977","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2015","2015","1000 No","1312.954","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2015","2015","1000 No","8450.611","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","9953.317","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 No","4989.007","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 No","4964.31","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2016","2016","1000 No","1293.399","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2016","2016","1000 No","8544.134","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","10058.19","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 No","5047.22","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 No","5010.97","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2017","2017","1000 No","1273.943","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2017","2017","1000 No","8636.758","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","10162.298","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 No","5105.006","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 No","5057.292","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","1254.718","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","8727.991","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","10267.922","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 No","5163.366","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 No","5104.556","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","1235.72","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","8817.415","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","10368.969","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","5219.047","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","5149.922","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","1216.924","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","8904.762","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","10467.097","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2021","2021","1000 No","5272.514","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2021","2021","1000 No","5194.583","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1198.312","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","8989.807","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","6711.693","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","1990","1990","1000 No","3277.9","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","1990","1990","1000 No","3433.793","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","1740.423","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","4934.467","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","6795.393","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","1991","1991","1000 No","3319.78","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","1991","1991","1000 No","3475.613","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","1761.49","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","4979.579","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","6873.179","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","1992","1992","1000 No","3357.346","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","1992","1992","1000 No","3515.833","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","1784.574","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","5030.802","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","6936.121","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","1993","1993","1000 No","3388.494","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","1993","1993","1000 No","3547.626","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","1808.234","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","5083.366","X","Figure from international organizations",""
